,sigma1,sigma2,sigma3,t0,t1,t2,t31,t32,t33,x0,x1,x2,x31,x32,x33
40,0.5051870073546533,0.0,0.0,-2087.710718796667,449.26153971106214,-70.78311482437829,12981.51490562498,0.0,0.0,0.5181014396982194,-1.2315361387686372,0.23798544907057106,0.42920709306086996,0.0,0.0
41,0.32799325790906025,0.0,0.0,-2450.2703497032985,241.5507225269032,-229.46808844828865,15362.216174646743,0.0,0.0,0.13176119039992132,-0.7441899341899266,-1.2749658151627896,0.3678766171083013,0.0,0.0
42,0.22922653687605987,0.0,0.0,-2377.1391513176873,461.38799131432955,-151.04393045742268,14688.660551792473,0.0,0.0,0.4396434487290004,-1.0296154040296797,5.254986194313579,0.9770864269963664,0.0,0.0
43,0.2139741405260578,0.0,0.0,-1830.785293275865,377.4342109542165,-72.57470338090013,14645.910496310775,0.0,0.0,0.16154818212679134,0.19733621319444294,-2.647979597696742,0.28016497978876187,0.0,0.0
44,0.5337415999439934,0.0,0.0,-1493.3593607713317,279.2698711345726,-123.98110505433942,14418.600314586602,0.0,0.0,0.1716866343902065,-0.4619729196881984,3.9985674051881777,-0.032412617433711766,0.0,0.0
45,0.5049527366474944,0.0,0.0,-1981.6644926509907,261.9248826937215,95.61742410916202,13676.023762704091,0.0,0.0,0.6394563241642136,0.09493673625451704,-3.795637043829194,1.095063177242112,0.0,0.0
46,0.27141189031070906,0.0,0.0,-1482.0882463315318,243.7097135484262,-292.849531643172,14109.008059582204,0.0,0.0,0.4238479680651162,0.20926730142572003,4.931101176720825,-0.04256858980527364,0.0,0.0
47,0.5302508157550678,0.0,0.0,-2333.232344944545,223.17266600531102,-332.27134243687993,11965.022233001142,0.0,0.0,0.13652667316626851,-0.3026464314710343,-2.084279055684301,0.18758760509306244,0.0,0.0
48,0.2629797273401444,0.0,0.0,-2099.883002422716,382.70167490015024,-401.43691296842,13117.762404601224,0.0,0.0,0.6858204682449512,0.14938325341276038,5.181676750650475,0.7289550397201001,0.0,0.0
49,0.412866429614066,0.0,0.0,-2440.1823764577275,406.62253233682907,-108.88255462968993,11565.245769862804,0.0,0.0,0.14145411052197868,0.18291968414486104,-0.207766770770359,0.7390920945042212,0.0,0.0
50,0.498350762491693,0.0,0.0,-1806.6764910148468,285.73716248327435,-272.2905501255915,11801.316133330081,0.0,0.0,0.5445806076744691,0.19251582883238805,-2.2754675569894127,0.18119664661957685,0.0,0.0
51,0.4231137027724018,0.0,0.0,-1655.9134100202195,341.99518940535927,-95.54926471479507,13079.590195812503,0.0,0.0,0.39555249459056696,0.2036253190248134,-2.3515909418718755,0.0063556332696805,0.0,0.0
52,0.2628386487592259,0.0,0.0,-1991.8651167357855,357.8341013123377,-193.84209030617723,14283.40049963165,0.0,0.0,-0.0001921671132780103,-0.5135534379678534,4.824185569727071,1.0624923014033791,0.0,0.0
53,0.48929646404478533,0.0,0.0,-1859.1297975368802,308.76401235645665,-113.57050826124373,14194.769741188844,0.0,0.0,0.31789035383661357,-0.46239833025326116,6.901088553794606,0.7204523759666168,0.0,0.0
54,0.3758400226430473,0.0,0.0,-2527.4667819874917,301.01441062853974,-150.84384293273007,11322.134444245385,0.0,0.0,0.4649955486681984,-1.2710511476414992,-5.89416576016014,0.7491012240218868,0.0,0.0
55,0.20360375139590126,0.0,0.0,-1507.4894916133135,447.1008162098334,-393.8875033190691,13534.983774226555,0.0,0.0,0.6553664573170705,-0.9341440503956826,-5.145991387215212,0.11048570699529198,0.0,0.0
56,0.2985230860158198,0.0,0.0,-1871.6270780550894,392.88533535002307,-412.529773550232,15622.823549015924,0.0,0.0,0.02817141314337441,-0.02098932112278673,0.15837641238964473,-0.09042613169032493,0.0,0.0
57,0.18835589105556103,0.0,0.0,-2021.1641892142804,221.22270235331624,-337.0404356768287,11274.43426349583,0.0,0.0,0.10161626209683057,-1.2818629348698471,4.478205651848601,0.7752605369218559,0.0,0.0
58,0.2574624211566566,0.0,0.0,-1776.7002198067191,313.8290989508636,-199.85965002584308,14748.783187816298,0.0,0.0,0.42863924218012067,-0.07137941466669062,-2.052357759944222,0.588451218087666,0.0,0.0
59,0.12854730780292317,0.0,0.0,-1522.3906673516476,330.27093925146585,-20.644510371166234,15099.20150615225,0.0,0.0,0.6543912104667049,-0.668744862437156,-5.161029204920437,0.6227461450419525,0.0,0.0
60,0.48586466066919426,0.0,0.0,-1831.869604533972,326.8161475002016,80.82159533216065,15346.552755261764,0.0,0.0,0.7012693012049309,-1.090782486248401,-3.731818085678884,1.1309925404933177,0.0,0.0
61,0.2568993409447854,0.0,0.0,-1897.9308736567655,320.1830503117159,-21.045913639111234,15354.18173819789,0.0,0.0,0.1847075564740125,-0.7609388703352249,-5.121290442313763,0.8951414177254198,0.0,0.0
62,0.32440933923856746,0.0,0.0,-2219.6540586580045,442.48136885486866,-351.97695897296967,11664.33061603265,0.0,0.0,0.09406508683248163,-0.8946794844161514,-4.601513060382974,0.8554870581689271,0.0,0.0
63,0.3566136420323996,0.0,0.0,-1478.2721756847086,440.5058420425145,-5.116596116506798,10988.601594284404,0.0,0.0,0.14202033332170894,0.08981689441606022,-4.631365723657438,-0.13750238335327983,0.0,0.0
64,0.24342185577571626,0.0,0.0,-2418.6004189214077,374.85970440113863,-333.7530553558856,12303.805616059042,0.0,0.0,0.4149789910699714,-0.6203248135382021,3.6000647200479996,0.6943257150720072,0.0,0.0
65,0.341095218781044,0.0,0.0,-2008.8398178659522,392.0239156076681,-19.811255123114847,14703.443626050168,0.0,0.0,0.4106589081288325,0.07599490468764203,-4.685739859216437,0.7821273593463622,0.0,0.0
66,0.31335167152271237,0.0,0.0,-2478.4728122041715,342.0024718046401,-268.114147379207,11258.692733420954,0.0,0.0,0.6016354498414003,-0.05529366492849186,-0.40185208955508056,0.12200653772803688,0.0,0.0
67,0.35478253129494036,0.0,0.0,-1970.433413917996,459.3905498916148,113.23829045848481,13566.391544612605,0.0,0.0,0.5811701963752502,-0.6033477966263698,4.880004344768672,-0.04996668347161751,0.0,0.0
68,0.24112385328566394,0.0,0.0,-1962.8491809070658,264.3786650951272,-106.9908129342528,11711.858009226567,0.0,0.0,0.3054043649526558,-0.4991274915336985,6.689983211193622,0.8370343765415347,0.0,0.0
69,0.16940239896595802,0.0,0.0,-1860.3770977019478,358.20193651604575,-359.853678254389,12508.633122568597,0.0,0.0,0.06771397708378644,-0.8299680746972408,0.533314925798992,0.7019216802258827,0.0,0.0
70,0.32061694716817213,0.0,0.0,-1715.1109988824448,283.1729931233987,-300.1004824492303,11950.989154420151,0.0,0.0,0.377376258796805,-1.0186723614912632,-6.013199579881209,1.0464829623838063,0.0,0.0
71,0.24830312643926683,0.0,0.0,-2342.5443323572845,295.7874662796168,-78.75017727082178,12381.647882022538,0.0,0.0,0.30791906042285944,-0.755832786396742,5.972166482493611,0.6270375264761789,0.0,0.0
72,0.44881994958698235,0.0,0.0,-2371.2268811125655,436.7490128876037,103.89175832039291,13607.633176323743,0.0,0.0,0.38679785179543924,-0.740910762611815,-1.8415053181774885,0.9480687261680978,0.0,0.0
73,0.32446649759260326,0.0,0.0,-2078.5424915850053,322.32337016611666,-406.92247104070367,11646.937647924435,0.0,0.0,0.06412876512912404,-0.8148616091147882,-6.458200023962698,0.08025444436672646,0.0,0.0
74,0.19566545363703702,0.0,0.0,-1472.1837906784408,400.9558259680902,113.28020699668241,12201.138600693113,0.0,0.0,0.6105019975073926,-1.0535787114421002,5.1214218036287935,0.446676004294371,0.0,0.0
75,0.4310724947519229,0.0,0.0,-1482.9858586742532,261.8575131509889,-57.46448867504182,13217.265799204002,0.0,0.0,0.3319161741494795,-0.46514009958803026,-2.7670491155380654,-0.12644639707275762,0.0,0.0
76,0.5580191533012656,0.0,0.0,-2019.4669505575782,374.8438713378033,24.457053577334136,12822.31050303549,0.0,0.0,0.0017723503042797704,-0.9871724886003097,-1.3831230837175168,1.1351552695750942,0.0,0.0
77,0.15350202844099747,0.0,0.0,-1744.5755947371945,392.8884040297222,76.52421724226838,15229.683434564422,0.0,0.0,0.11717751356780025,-0.8801167367116801,0.08942496588252613,0.2986092298941276,0.0,0.0
78,0.48928291843980026,0.0,0.0,-2169.0551618063646,330.63614036274083,-189.41475275068967,11549.284630277714,0.0,0.0,0.2813185110746448,-0.7413413760715893,-1.6146509248582825,1.0901657100179354,0.0,0.0
79,0.5271461701487106,0.0,0.0,-2032.920506848095,353.19958989779354,106.73844854301387,12115.040710364363,0.0,0.0,0.40939172908102806,-0.8419237998702339,1.9698661743148698,0.5673318139337868,0.0,0.0
80,0.19341504508702606,0.0,0.0,-1984.2680763719495,373.7149734285864,-7.577215190321965,15896.314711787294,0.0,0.0,0.6523475006090634,0.20998856095722385,-0.07199433401414446,-0.11870906002522176,0.0,0.0
81,0.12781643788108576,0.0,0.0,-1580.226198806562,277.12313214690766,-80.28496070453139,11700.941833286979,0.0,0.0,0.5358481779562942,-0.9249525396674116,-3.1332880894961725,0.5230200481855223,0.0,0.0
82,0.37961793304140706,0.0,0.0,-1594.84761018257,256.5698600525605,-401.3940842406898,13455.477553070632,0.0,0.0,0.41251011995163084,-0.5847531487312844,-5.470669493960495,-0.1384285319601963,0.0,0.0
83,0.41814746683405857,0.0,0.0,-1579.2558388706552,308.6948196790804,146.18475970280065,12547.588398383024,0.0,0.0,0.3750619416663621,0.19134217035832513,0.8230891755284677,0.2637401201632816,0.0,0.0
84,0.446947832538017,0.0,0.0,-2258.7459120441763,387.72428166267105,-239.5728628965396,15862.602938450105,0.0,0.0,0.31420953982430955,-0.06463048437750474,-1.6749210602990194,0.5443675399660224,0.0,0.0
85,0.20913892860797223,0.0,0.0,-2546.745836412131,251.7241601011458,13.342009063834894,10968.701286503723,0.0,0.0,0.49544056322706403,-0.852901948867576,-6.185461580153084,0.6140475675766108,0.0,0.0
86,0.20588359475867152,0.0,0.0,-1898.5739091936975,254.2118992365851,183.4712008689254,15745.143523106342,0.0,0.0,0.5172510187652083,0.08075769703521307,-3.7638644971700153,1.0364162793544018,0.0,0.0
87,0.5348032957184439,0.0,0.0,-2014.0673376957966,407.02650402613517,105.44790577143544,11656.665418520568,0.0,0.0,0.13366907943974737,-0.8182502425161629,-4.422757369024347,0.09460971921700295,0.0,0.0
88,0.2056952531190783,0.0,0.0,-2390.52651903334,316.7633145379419,-296.39455038459676,12969.666776793172,0.0,0.0,0.6022273096496339,-0.725606045978424,3.507338401447205,0.4574410202826373,0.0,0.0
89,0.35138912656058985,0.0,0.0,-2502.3661236727444,219.1781618818041,-381.03839545696246,13000.738347662096,0.0,0.0,0.5336970229571182,-0.7820033110173044,5.165251142747772,0.33483541573268416,0.0,0.0
90,0.21200336512318857,0.0,0.0,-2078.996694898383,444.7100823343132,-254.48534696642503,11379.031789064491,0.0,0.0,0.5035964734291655,-1.2588948238077533,-6.382643625528063,0.1933433062681793,0.0,0.0
91,0.2204983450652931,0.0,0.0,-2363.1870768265653,276.69509567885154,-390.777576833526,15845.924941539868,0.0,0.0,0.3966759599559165,-0.13940787940267985,-0.9300221822530172,1.1180992489650592,0.0,0.0
92,0.19158915908754764,0.0,0.0,-1673.9373144144213,224.0806822845151,-48.566486541971074,12567.215881321688,0.0,0.0,0.5290422608669775,-0.16038876902845978,-6.475546153529098,0.051381944301915616,0.0,0.0
93,0.4652254603468018,0.0,0.0,-1676.3640388740869,425.485271747183,-245.04470551701573,13421.275430238953,0.0,0.0,0.2855171172075188,0.11267696506575642,-5.48914750909992,1.0485547865054836,0.0,0.0
94,0.3890769234473977,0.0,0.0,-1520.5766988111077,251.59946870778785,-98.85935002656896,11284.706209426371,0.0,0.0,0.34181582184047044,-0.40798363209930666,6.8102411250757555,0.6351068857828635,0.0,0.0
95,0.4634747100696017,0.0,0.0,-2086.0572269444447,272.48627348937373,-120.30656436454831,13383.516817471838,0.0,0.0,0.42088119151570974,-0.7419366648737328,3.093025461553575,0.37024612509555205,0.0,0.0
96,0.37512864671545426,0.0,0.0,-1553.9363222599532,383.65836187352613,79.7164216699029,10850.839618145072,0.0,0.0,0.06929956335699444,0.11794508762146472,3.567069375944657,0.9732656981517311,0.0,0.0
97,0.5387699933905363,0.0,0.0,-2016.5553812347837,249.57089362205824,161.10996197549196,11981.130533356929,0.0,0.0,0.17810804565941568,-0.2322782105714809,-5.8811630617936625,0.6488726119919399,0.0,0.0
98,0.4751776458704898,0.0,0.0,-1766.1274840922795,356.141709169906,-284.69173895011284,12827.558138192173,0.0,0.0,0.24846643085461415,0.16938577231164476,0.37655544911831385,0.2985661748564167,0.0,0.0
99,0.2145216436369331,0.0,0.0,-2350.7572644376382,270.26565996729454,-78.58084436257332,12680.156607573863,0.0,0.0,0.3124913114605831,-0.25982769624230406,5.179359219083041,0.15593736843698597,0.0,0.0
100,0.4985576584408303,0.0,0.0,-2171.9572900259386,348.60713465122876,-410.0117871578005,13988.134561281986,0.0,0.0,0.4271319974176217,-0.942670900753704,5.118027709078746,0.5261845958674047,0.0,0.0
101,0.27798665558471713,0.0,0.0,-1852.9761390005017,287.4202044698922,-259.2084944056195,14401.915999382269,0.0,0.0,0.506944712689684,-0.08573907496022892,2.682446952110885,1.129020695039661,0.0,0.0
102,0.20570772090813233,0.0,0.0,-2311.6593850800314,428.14382946705064,153.18281312577085,13924.764307598283,0.0,0.0,0.13958141476592908,-0.1978506197760923,6.84269344964852,0.2844605889751341,0.0,0.0
103,0.1236507982589588,0.0,0.0,-2066.0786607973273,289.29243194297106,-96.93441088460207,12942.864911459219,0.0,0.0,0.18424146756655593,-0.2662048867448188,2.8247948123730904,0.30254861561912727,0.0,0.0
104,0.37643721443998535,0.0,0.0,-2214.6361008677636,357.0090948749471,102.65063033532829,13194.19484422529,0.0,0.0,0.061062663221458244,-0.9903700047695737,-0.3372957419083997,0.1388253956569942,0.0,0.0
105,0.5443288357454126,0.0,0.0,-2280.739625170922,370.35905265593146,-288.06205752981225,14391.758504839767,0.0,0.0,0.03305017158070447,-1.0387606201157193,2.6155031889755254,0.3316661178924672,0.0,0.0
106,0.2751751185822302,0.0,0.0,-2275.053378411587,334.2532053968351,-250.4910960719664,15578.199630980933,0.0,0.0,0.45721152503569584,-0.9122890727341608,5.547012794537229,0.7233100713921197,0.0,0.0
107,0.4738095630534582,0.0,0.0,-1860.6950979146459,324.4315816836254,92.49714863197903,14872.908046473578,0.0,0.0,0.3161513345681657,-1.080023275129908,-3.376952637956172,0.3904748223757574,0.0,0.0
108,0.20481483964962677,0.0,0.0,-1576.7571157756784,245.06620747175788,-373.3153514536646,15835.96000598291,0.0,0.0,0.38938583451208353,-0.5265761580010544,5.735731412706995,0.30120060931425174,0.0,0.0
109,0.3673107934864915,0.0,0.0,-1955.3927026426118,241.26304568805082,-104.57174805873939,14934.764822890349,0.0,0.0,0.23123114136178424,0.06729486905747528,5.005521037202426,0.957662428971485,0.0,0.0
110,0.14958658121852447,0.0,0.0,-2529.3768014220464,461.8287732623678,-232.83488698137012,15592.67111132756,0.0,0.0,0.6563252818334645,-0.48599532416925617,-2.872795172447539,-0.061314391800120965,0.0,0.0
111,0.3547840993590571,0.0,0.0,-1768.5654567056315,292.09575088595375,24.386384195592996,12791.523004239607,0.0,0.0,0.3321077310610994,-0.9531315982197379,-4.044833562742545,0.9404828546198329,0.0,0.0
112,0.410286446621845,0.0,0.0,-2275.9129954713803,458.81209119417787,-31.592733752981133,15904.198141550423,0.0,0.0,0.0193851881199499,-0.0474259288944332,-2.1673579350353753,0.1318197438278002,0.0,0.0
113,0.2568198180151201,0.0,0.0,-1623.8490802206943,364.14588784568855,-354.5901078516875,15065.652426889392,0.0,0.0,0.48860603302165645,-0.34551430608044553,1.204800140805391,0.4425953297059058,0.0,0.0
114,0.37797575456137333,0.0,0.0,-2046.9632202515509,259.50417441619754,-65.49020738700642,12781.42539264197,0.0,0.0,0.10832431497812807,0.17385778869832946,3.3120930928436625,0.7185030913134778,0.0,0.0
115,0.25163597339333427,0.0,0.0,-2530.7458760020645,283.3884943181294,170.56303929062005,12368.513524408796,0.0,0.0,0.21032290332394424,-0.8217256446751499,-3.80325888333429,0.5957190571819102,0.0,0.0
116,0.13731380824759773,0.0,0.0,-1643.0483401664255,272.2479673346143,-199.60378086701203,13003.550302045014,0.0,0.0,0.4279126246765958,-0.09760563726468985,-2.9905637220994765,0.35726189036180017,0.0,0.0
117,0.5143997416608199,0.0,0.0,-1936.5320240269132,413.2023771809202,-35.92715676993407,15497.068629131674,0.0,0.0,0.16144338812087983,-1.1100424130893407,2.793503388766103,0.9140253596600387,0.0,0.0
118,0.365666525123682,0.0,0.0,-1773.908819517103,340.1059660374258,-139.29483549508103,13571.137448332007,0.0,0.0,0.23147017983344417,-0.4410946795035724,4.297262148154353,0.713265740944641,0.0,0.0
119,0.4287367376185313,0.0,0.0,-1833.2943020591656,270.34985727239183,-140.7342583286641,14936.847932966,0.0,0.0,0.397678080808872,-0.504308436967145,2.106532224828406,0.23518636319508918,0.0,0.0
120,0.47210468930026533,0.0,0.0,-1538.1062286389238,236.00536368387287,65.28386256642534,11275.200040266442,0.0,0.0,0.5856894931730311,-0.5609350611167452,-0.30048314466878345,0.07341166596391083,0.0,0.0
121,0.23494956088034888,0.0,0.0,-1525.3447396178412,320.9181865671286,-152.73713595874665,13869.207500343211,0.0,0.0,0.25771596080020537,-0.7651429033056514,-6.134346191231997,0.5125326536220149,0.0,0.0
122,0.46007261803442656,0.0,0.0,-2269.82351924218,394.10089543939375,68.1858034253886,13381.88334149895,0.0,0.0,0.5532387302436903,-0.13886308816154824,-4.81320804138877,0.7851354123646934,0.0,0.0
123,0.4324985006605383,0.0,0.0,-2530.845050786471,435.8990010349492,77.1749568840603,15975.330007979635,0.0,0.0,0.4054952168261135,-0.14368734813105855,-5.469702304303141,0.08857991514079777,0.0,0.0
124,0.5346756830530026,0.0,0.0,-1784.2837488076257,397.00489044425217,91.06436886043207,13654.173922047998,0.0,0.0,0.004940164285658909,-0.2029224548305304,6.3485796045569405,0.5743644045571397,0.0,0.0
125,0.24627590507716218,0.0,0.0,-2152.365550917866,383.0874426941947,-390.1398547133882,11290.133468588832,0.0,0.0,0.22619104197840606,-0.6140834956291746,-0.26851372709622723,0.5001910093972868,0.0,0.0
126,0.36364264786867406,0.0,0.0,-2118.221236788546,322.588116429044,-240.50230476321067,13605.503281300167,0.0,0.0,0.3094205826023817,-0.7547349654180494,-2.6263508666124835,0.9560917818117085,0.0,0.0
127,0.3334593628343678,0.0,0.0,-1861.6805913300248,229.71244389900102,-45.137319846246214,14469.392230342346,0.0,0.0,0.37183637689768967,-0.6420467328061359,-0.514976812573873,0.9777383878066701,0.0,0.0
128,0.187776046429166,0.0,0.0,-2463.117343464859,318.6422724433465,-263.71586230195766,12993.19866604382,0.0,0.0,0.0634512983644949,-0.3523850230344977,-2.2594601195993684,0.15179137825339906,0.0,0.0
129,0.4686268598935363,0.0,0.0,-1800.2817504811565,335.5128015945668,169.883575772884,12111.132510844314,0.0,0.0,0.25212600988845696,-0.8267650926063419,0.3236747541607716,0.3794828202374581,0.0,0.0
130,0.18337581263154426,0.0,0.0,-1630.8431787182249,383.6246153376178,-332.77192389852786,11243.477063654203,0.0,0.0,0.43372917795722105,-0.6227034246073668,-6.3021728726182875,0.5419650160071698,0.0,0.0
