,t0,t1,t2,t31,t32,t33,x0,x1,x2,x31,x32,x33,sigma1,sigma2,sigma3
43000,-2252.969347,254.922503,344.1120713,13366.35993,NaN,NaN,0.044231255,-0.981700727,-1.572202641,0.053508656,NaN,NaN,0.295186197,NaN,NaN
44000,-2164.407326,437.8195988,273.0548397,12894.45808,NaN,NaN,0.356477205,-1.21735825,1.365488279,2.715112975,NaN,NaN,0.228591174,NaN,NaN
45000,-2244.058195,371.6329391,132.4973372,12821.14924,NaN,NaN,0.351858869,-1.143661555,-0.109373548,-0.449179929,NaN,NaN,0.236426271,NaN,NaN
46000,-2356.156261,490.1493444,427.6839338,12293.04883,NaN,NaN,0.284554322,-0.342696366,-1.301434456,1.5509687,NaN,NaN,0.181315568,NaN,NaN
47000,-2256.61908,355.6073944,433.4773318,12716.75857,NaN,NaN,0.419630437,-1.247791932,-0.040287771,1.955976477,NaN,NaN,0.210981891,NaN,NaN
48000,-2321.502973,439.5398994,196.00692,13034.97526,NaN,NaN,0.096369224,-0.771339815,0.886287215,1.313807047,NaN,NaN,0.199807219,NaN,NaN
49000,-2047.370056,341.2007375,288.4011577,12292.56744,NaN,NaN,0.386377384,-1.47800893,-1.120980925,2.808288081,NaN,NaN,0.233588094,NaN,NaN
50000,-1937.70289,364.5680026,-16.06066771,13412.24554,NaN,NaN,0.309589244,-1.40580324,-2.108051601,0.406078526,NaN,NaN,0.231964727,NaN,NaN
51000,-1917.821413,236.9148377,-84.31493356,13683.47434,NaN,NaN,0.291719495,-1.466562657,-1.665686208,2.360299314,NaN,NaN,0.355897651,NaN,NaN
52000,-2119.556911,339.7275647,271.0148809,13499.35163,NaN,NaN,0.23833616,-1.484299708,-2.26809098,0.22842127,NaN,NaN,0.288391616,NaN,NaN
53000,-1873.183915,235.8145512,62.33154086,13341.70514,NaN,NaN,0.156350774,-0.862959578,-0.379260138,1.136957721,NaN,NaN,0.279490304,NaN,NaN
54000,-2020.540186,477.27751,242.3141763,12817.28433,NaN,NaN,0.183591007,-0.874873157,0.95431206,0.395439286,NaN,NaN,0.218353489,NaN,NaN
55000,-2217.298355,213.699217,202.5326881,13330.21465,NaN,NaN,0.026247482,-0.82871298,1.096935721,-0.167401152,NaN,NaN,0.274800415,NaN,NaN
56000,-2049.057458,413.1938671,537.9620936,11072.5164,NaN,NaN,0.272317477,-1.278625153,-0.411319264,-0.76946134,NaN,NaN,0.24737054,NaN,NaN
57000,-2143.297093,416.8798017,386.169563,10840.84347,NaN,NaN,0.402684171,-1.218548843,-1.227593963,1.004786427,NaN,NaN,0.197059179,NaN,NaN
58000,-2228.421161,504.859661,379.9586867,12481.29427,NaN,NaN,0.428878768,-1.003043557,-0.874593292,-0.481367436,NaN,NaN,0.207948364,NaN,NaN
59000,-2296.147548,395.3496007,295.2379552,12547.08084,NaN,NaN,0.338968876,-0.851926914,0.423825554,2.597872558,NaN,NaN,0.218253784,NaN,NaN
60000,-2225.143424,385.8023635,420.2938679,12476.34258,NaN,NaN,0.477803878,-1.114630341,1.144947201,1.156589819,NaN,NaN,0.212638191,NaN,NaN
61000,-2070.075323,291.2486326,387.7310886,13595.80889,NaN,NaN,0.048659762,-0.872598347,1.084541267,0.188751779,NaN,NaN,0.263114897,NaN,NaN
62000,-2096.049586,460.2477902,168.2406756,10642.4221,NaN,NaN,0.236157256,-1.111565832,-2.738892187,1.285500401,NaN,NaN,0.214137046,NaN,NaN
63000,-2081.461606,345.3276137,412.2578757,12684.09471,NaN,NaN,0.402472501,-1.397606434,-2.765582661,-0.298286194,NaN,NaN,0.218651052,NaN,NaN
64000,-2241.551064,390.0230795,-73.47776331,12561.69947,NaN,NaN,0.371179379,-0.957948349,-2.366912282,0.967852451,NaN,NaN,0.227235121,NaN,NaN
65000,-2200.533023,474.1015596,117.4211537,11972.6119,NaN,NaN,0.327534942,-0.804978404,-1.172038488,2.713547659,NaN,NaN,0.179800992,NaN,NaN
66000,-2101.435265,405.6630459,230.4658571,11529.67604,NaN,NaN,0.492754063,-1.372921059,-2.560912432,0.667367838,NaN,NaN,0.24996792,NaN,NaN
67000,-2066.711463,445.5175638,-450.8147172,13065.05169,NaN,NaN,0.608124633,-0.924600745,-2.07471914,2.729038498,NaN,NaN,0.287980845,NaN,NaN
68000,-2137.729587,426.6889924,-414.935613,13164.10081,NaN,NaN,0.516490543,-1.08312098,-2.683613648,2.491330405,NaN,NaN,0.296858811,NaN,NaN
69000,-2221.953452,437.649277,-49.08823184,11653.27474,NaN,NaN,0.484881175,-1.019558652,0.22849449,0.779148565,NaN,NaN,0.214479399,NaN,NaN
70000,-2211.36679,474.1481513,399.5606744,12605.23493,NaN,NaN,0.341666515,-0.921324031,-1.273707836,1.307037684,NaN,NaN,0.213079174,NaN,NaN
71000,-2117.660079,377.5780029,-299.9378203,11771.03438,NaN,NaN,0.648871625,-1.191376283,-1.76664198,-0.233197925,NaN,NaN,0.231775344,NaN,NaN
72000,-1936.297476,425.0215217,-436.135738,12657.94163,NaN,NaN,0.630249074,-1.058936838,-2.187368299,1.401363526,NaN,NaN,0.288248574,NaN,NaN
73000,-2223.153284,284.777445,-287.4591684,12415.26018,NaN,NaN,0.484474417,-1.242727811,0.201334199,2.253186437,NaN,NaN,0.271124401,NaN,NaN
74000,-2181.485344,430.1085014,-183.0023953,12760.49907,NaN,NaN,0.459209981,-1.155522116,1.203331082,1.782823222,NaN,NaN,0.249162536,NaN,NaN
75000,-2247.056535,379.6702971,-187.4512677,12028.17502,NaN,NaN,0.518055962,-1.061153697,-1.001257547,1.156096739,NaN,NaN,0.239950207,NaN,NaN
76000,-2004.769565,472.2806157,-381.299141,12644.18662,NaN,NaN,0.53704251,-0.745648824,-1.393504955,0.776153893,NaN,NaN,0.230696878,NaN,NaN
77000,-2093.176184,474.8300372,-490.2112266,13559.51476,NaN,NaN,0.634132933,-1.198811941,-0.539757421,1.909022042,NaN,NaN,0.279512782,NaN,NaN
78000,-2037.896059,450.2217041,-426.5995891,13200.21503,NaN,NaN,0.562056778,-0.839151936,-1.317652683,1.768953621,NaN,NaN,0.176734949,NaN,NaN
79000,-2119.716517,461.8213701,102.922623,11946.97441,NaN,NaN,0.457816449,-1.113399684,0.610913867,0.66800011,NaN,NaN,0.221908584,NaN,NaN
80000,-2220.538846,459.0128852,230.1192264,10726.69277,NaN,NaN,0.290922786,-0.868715506,-0.126779405,0.182762869,NaN,NaN,0.199313177,NaN,NaN
81000,-2125.85041,396.2385715,287.0263938,12944.35546,NaN,NaN,0.295177846,-1.04671868,-0.442937188,1.629146775,NaN,NaN,0.245432838,NaN,NaN
82000,-2190.859139,386.4255861,39.94239755,12478.38237,NaN,NaN,0.40585527,-0.979913656,-1.856188339,0.593396372,NaN,NaN,0.225640477,NaN,NaN
83000,-2042.748034,383.2770649,111.2065914,11666.84256,NaN,NaN,0.322336892,-1.056708057,0.738514462,2.553799258,NaN,NaN,0.235573622,NaN,NaN
84000,-2198.442701,392.2172574,358.6474985,11802.49657,NaN,NaN,0.374060204,-0.711448997,-1.342895455,0.400329784,NaN,NaN,0.198422244,NaN,NaN
85000,-2207.506514,460.7570721,265.0592142,11621.42459,NaN,NaN,0.463609152,-0.971107626,-2.266520787,0.43389204,NaN,NaN,0.184570358,NaN,NaN
86000,-2030.995923,323.9154901,502.5378379,12806.40805,NaN,NaN,0.197621822,-1.113790227,0.28688461,-0.770777229,NaN,NaN,0.22918089,NaN,NaN
87000,-1979.450181,358.8129464,472.2020095,12772.62528,NaN,NaN,0.116800943,-1.15928957,-1.906798129,-0.560266054,NaN,NaN,0.25581181,NaN,NaN
88000,-2110.025225,447.6762495,264.3472266,12072.03163,NaN,NaN,0.449052146,-1.174382426,-0.562737948,0.515432336,NaN,NaN,0.241123047,NaN,NaN
89000,-2098.131009,467.7991567,53.61942639,12369.51797,NaN,NaN,0.404667715,-0.946458658,-2.005116523,0.394697231,NaN,NaN,0.18759569,NaN,NaN
90000,-2076.318202,458.0357285,214.2515682,12621.42638,NaN,NaN,0.410617941,-1.249502096,1.275162783,2.593108762,NaN,NaN,0.217893557,NaN,NaN
91000,-2142.932089,382.2824077,313.9486571,11785.23637,NaN,NaN,0.341188331,-0.690510156,-0.131664394,-0.820175351,NaN,NaN,0.211560722,NaN,NaN
92000,-2172.382369,404.7806603,-175.6436848,12638.90689,NaN,NaN,0.419220801,-0.924215992,-1.871968006,1.573511149,NaN,NaN,0.235173242,NaN,NaN
93000,-2247.29366,356.5342353,-222.2600584,12222.33384,NaN,NaN,0.519496675,-1.046265422,-2.78987838,0.377677552,NaN,NaN,0.212361003,NaN,NaN
94000,-1943.973841,474.1674593,-483.342681,13275.07064,NaN,NaN,0.614190955,-0.976991964,-2.408031416,-0.153506119,NaN,NaN,0.335180007,NaN,NaN
95000,-1862.077571,501.2125184,-572.3105958,12946.76091,NaN,NaN,0.498622216,-0.951952224,-0.386406006,1.87799796,NaN,NaN,0.352142937,NaN,NaN
96000,-1797.626781,421.6613124,-475.5677844,12719.49513,NaN,NaN,0.410505693,-1.228554493,0.848021512,0.600127835,NaN,NaN,0.281861461,NaN,NaN
97000,-1906.07203,468.6010195,-520.1353544,13793.49238,NaN,NaN,0.409717444,-1.034219874,-1.571865534,1.482599571,NaN,NaN,0.328069119,NaN,NaN
98000,-1963.098142,251.4756898,126.1536921,14956.84736,NaN,NaN,-0.174648713,-0.514953121,-2.287788239,-0.269600134,NaN,NaN,0.316154451,NaN,NaN
99000,-2038.249134,297.054317,108.7831756,14783.94075,NaN,NaN,-0.166080675,-0.364477007,-2.943455441,-0.158323857,NaN,NaN,0.323699691,NaN,NaN
100000,-2055.206641,268.9146044,131.7654858,14499.72538,NaN,NaN,-0.094485934,-0.132268768,-1.840669765,-0.542701338,NaN,NaN,0.335905898,NaN,NaN
101000,-1900.86291,231.5078206,253.7762253,14400.20448,NaN,NaN,-0.128133699,-0.692893445,0.524917982,-0.420595929,NaN,NaN,0.307968633,NaN,NaN
102000,-1894.62088,148.1928009,165.6260064,14612.77866,NaN,NaN,-0.075823425,-0.440315562,-1.177835893,-0.468649195,NaN,NaN,0.310806548,NaN,NaN
103000,-2094.307979,208.64041,89.9798176,14209.99494,NaN,NaN,-0.027520708,-0.57184404,0.972461749,2.329258466,NaN,NaN,0.31434648,NaN,NaN
104000,-1976.609995,167.5428836,205.0925178,13955.64962,NaN,NaN,0.074034829,-0.819747197,-0.79870001,0.699663893,NaN,NaN,0.338471079,NaN,NaN
105000,-2034.526492,357.1940308,212.9387829,13905.15095,NaN,NaN,-0.088827052,-0.504945833,-0.390754415,2.66323085,NaN,NaN,0.297548523,NaN,NaN
106000,-1811.26842,151.8132701,138.9667365,13494.01574,NaN,NaN,0.088311551,-0.626163223,-0.655843926,0.17331626,NaN,NaN,0.366741624,NaN,NaN
107000,-1814.735388,157.9091609,0.160816885,13756.75412,NaN,NaN,0.117484733,-0.625817074,-1.45115015,-0.088344813,NaN,NaN,0.388907392,NaN,NaN
108000,-1709.31855,132.7563838,-36.82324227,13453.93348,NaN,NaN,0.061390914,-0.546753162,-1.574090995,0.781136231,NaN,NaN,0.359294771,NaN,NaN
109000,-1716.500917,112.2071397,47.17896653,13653.49307,NaN,NaN,-0.00413154,-0.30440878,-1.130342857,1.793252545,NaN,NaN,0.359980356,NaN,NaN
110000,-1579.330678,104.6164625,-111.7671868,12135.36138,NaN,NaN,0.181818188,-0.109082972,0.31147034,1.12866546,NaN,NaN,0.380676845,NaN,NaN
111000,-1539.665423,156.1185245,-250.8795356,12186.75949,NaN,NaN,0.131313689,-0.244692778,-2.222091301,2.142120073,NaN,NaN,0.362630145,NaN,NaN
112000,-1572.789635,212.0682752,-196.0252862,11516.21076,NaN,NaN,0.294847338,-0.613617407,0.354399537,-0.698896698,NaN,NaN,0.382850799,NaN,NaN
113000,-1469.300757,271.6356133,-24.45867115,12079.67864,NaN,NaN,0.068686123,0.116195702,-0.478670473,2.083966698,NaN,NaN,0.343256371,NaN,NaN
114000,-1685.901168,104.7562509,-5.731905029,13142.71872,NaN,NaN,0.146566939,-0.564800959,0.109650254,-0.609521139,NaN,NaN,0.377571435,NaN,NaN
115000,-1742.8597,146.965685,21.4847556,12040.95727,NaN,NaN,0.199995082,0.083123953,1.410145092,2.505973353,NaN,NaN,0.373431356,NaN,NaN
116000,-1467.432442,281.8245762,-402.2243387,12212.3833,NaN,NaN,0.254002337,-0.299883191,0.102749997,0.915518146,NaN,NaN,0.352281328,NaN,NaN
117000,-1564.300094,302.1355609,-57.13672222,11508.28098,NaN,NaN,0.117098775,0.193807114,-0.011547467,0.974433123,NaN,NaN,0.33385691,NaN,NaN
118000,-1566.006693,194.8571729,55.75123262,11427.59282,NaN,NaN,0.070922879,-0.149658911,0.959457322,1.274408633,NaN,NaN,0.382380901,NaN,NaN
119000,-1736.815907,346.8507728,-459.5273874,12098.72959,NaN,NaN,0.304599374,-0.227426558,-0.590230166,2.515702894,NaN,NaN,0.370402653,NaN,NaN
120000,-1819.022016,376.7199993,-498.2112952,12434.9005,NaN,NaN,0.605737151,-1.067178269,-0.663026886,0.730830954,NaN,NaN,0.360159491,NaN,NaN
121000,-1885.154412,528.1103428,-563.9979612,13139.28245,NaN,NaN,0.800487969,-1.127066762,0.5604973,2.884303424,NaN,NaN,0.359493166,NaN,NaN
122000,-1782.12071,427.0982305,-537.5301454,12410.78238,NaN,NaN,0.614586881,-1.152385435,-1.922790453,1.516331734,NaN,NaN,0.284048851,NaN,NaN
123000,-1863.634259,394.6130356,-234.8335006,12676.10653,NaN,NaN,0.348038442,-1.160482019,-1.012693613,0.706557297,NaN,NaN,0.345902443,NaN,NaN
124000,-1932.424015,510.2527601,-521.087913,12800.45024,NaN,NaN,0.67189473,-0.960566142,-2.652568953,1.568053437,NaN,NaN,0.310694755,NaN,NaN
125000,-1969.471287,563.3464855,-487.1313491,14298.91962,NaN,NaN,0.602569235,-1.040294112,1.248418965,0.507806769,NaN,NaN,0.297668197,NaN,NaN
126000,-1729.57176,410.9390947,-352.5361885,11667.33328,NaN,NaN,0.544064836,-1.320636036,-1.09590818,-0.776778889,NaN,NaN,0.30883589,NaN,NaN
127000,-1618.449131,363.3175295,-202.2307566,11301.53932,NaN,NaN,0.249772906,-0.098360569,-1.430245291,0.805887267,NaN,NaN,0.361715315,NaN,NaN
128000,-1536.976902,144.1113554,23.59119482,11741.6318,NaN,NaN,0.136530763,-0.486509275,-0.235326423,0.337703695,NaN,NaN,0.374567405,NaN,NaN
129000,-1671.700995,375.6842524,-348.5202608,11544.00934,NaN,NaN,0.546606543,-1.369521771,0.150220428,-0.199673203,NaN,NaN,0.339574577,NaN,NaN
130000,-1551.852614,311.7950721,-317.8385473,11429.27781,NaN,NaN,0.348589348,-0.728597195,-1.278778261,1.074188353,NaN,NaN,0.342064935,NaN,NaN
131000,-1648.802812,245.8270798,-271.3521004,12216.01145,NaN,NaN,0.185071415,-0.070216787,-0.819103698,1.849674613,NaN,NaN,0.306567814,NaN,NaN
132000,-1624.336465,277.9635183,10.43363948,12776.5844,NaN,NaN,-0.055798857,-0.071842531,-0.809791464,0.906593961,NaN,NaN,0.3928114,NaN,NaN
133000,-1547.982539,177.1484332,92.3814248,11291.66065,NaN,NaN,0.171069028,-0.145013428,0.51644033,-0.09085193,NaN,NaN,0.341251683,NaN,NaN
134000,-1670.240973,122.0985392,-56.6317562,12105.77427,NaN,NaN,0.226196911,-0.54260067,0.207564803,1.290598479,NaN,NaN,0.359582833,NaN,NaN
135000,-1597.002597,206.1366005,23.75190841,12264.34793,NaN,NaN,0.059685843,-0.435008588,-0.501986406,0.851675536,NaN,NaN,0.401488034,NaN,NaN
136000,-1451.997839,136.4097259,-85.34373062,11894.28947,NaN,NaN,0.21984532,0.126319003,-2.628303047,1.184544174,NaN,NaN,0.351119209,NaN,NaN
137000,-1504.13211,287.8427195,-2.101932487,12267.40668,NaN,NaN,-0.005966558,-0.125702116,-1.468767586,2.074852377,NaN,NaN,0.343627055,NaN,NaN
138000,-1688.478856,227.4111509,218.5217928,12924.27805,NaN,NaN,-0.080253236,-0.572998797,1.391208535,1.495531477,NaN,NaN,0.284415087,NaN,NaN
139000,-1495.464164,205.1177478,-96.05562184,12670.17593,NaN,NaN,-0.008459692,0.119732759,-0.840047974,1.511747049,NaN,NaN,0.334276864,NaN,NaN
140000,-1645.275047,259.9002853,-499.0419135,11852.64589,NaN,NaN,0.514600129,-0.775108737,-0.567691182,1.963621589,NaN,NaN,0.348513408,NaN,NaN
141000,-1739.486918,304.2539932,-516.6060046,12888.75763,NaN,NaN,0.443303506,-1.448801196,-0.352344738,-0.660898308,NaN,NaN,0.296724673,NaN,NaN
142000,-1956.993551,496.5050653,-549.447403,12534.15074,NaN,NaN,0.791584552,-1.055589939,-1.323576375,2.446126723,NaN,NaN,0.315807457,NaN,NaN
143000,-1734.749024,305.9770769,-538.5099721,12381.62906,NaN,NaN,0.38645163,-0.712301699,0.55676233,2.053427141,NaN,NaN,0.297390298,NaN,NaN
144000,-2172.220644,445.9229401,-534.2134133,12858.24291,NaN,NaN,0.6278523,-1.15311564,-2.571731569,2.131553959,NaN,NaN,0.285092689,NaN,NaN
145000,-1931.717714,355.3018916,-488.7904698,13322.90726,NaN,NaN,0.533263498,-1.012159475,-0.568470334,1.35408345,NaN,NaN,0.246410711,NaN,NaN
146000,-1886.695816,456.7973509,-517.3284848,12779.8636,NaN,NaN,0.460054595,-0.854879702,-1.950262971,1.926384936,NaN,NaN,0.354511665,NaN,NaN
147000,-2143.252898,378.7154967,-181.5638345,12677.36647,NaN,NaN,0.469901868,-1.034718766,-1.51351707,2.0422187,NaN,NaN,0.264579313,NaN,NaN
148000,-2202.930746,339.8820849,38.44538071,12379.1886,NaN,NaN,0.475502441,-1.228409371,-1.525189182,-0.017102915,NaN,NaN,0.23903805,NaN,NaN
149000,-1840.259361,354.9650002,-254.7748926,12262.79434,NaN,NaN,0.510921645,-1.263920322,-1.80518771,2.693894427,NaN,NaN,0.360730344,NaN,NaN
150000,-1870.137008,441.6417151,-301.5500996,12332.30892,NaN,NaN,0.555464579,-1.342396817,-2.436966921,1.444651737,NaN,NaN,0.29825357,NaN,NaN
151000,-1865.709829,341.5224568,-299.9097824,12688.11966,NaN,NaN,0.48661422,-1.18120263,-0.043634916,0.96952778,NaN,NaN,0.246615525,NaN,NaN
152000,-1823.669003,349.2122113,-416.5934488,12347.25912,NaN,NaN,0.505915462,-0.893801895,1.348167553,0.1632739,NaN,NaN,0.369591617,NaN,NaN
153000,-1838.751112,372.9473863,-302.4966339,12098.27999,NaN,NaN,0.365577043,-0.748072576,-2.608363752,2.612894458,NaN,NaN,0.358589123,NaN,NaN
154000,-1870.235193,391.9059306,-214.1058323,12424.53989,NaN,NaN,0.380251146,-1.117168002,1.122884285,0.784268342,NaN,NaN,0.357953326,NaN,NaN
155000,-1815.01913,486.7962228,-523.4783571,12521.57691,NaN,NaN,0.659589059,-1.126585754,-2.020489247,0.946430968,NaN,NaN,0.276205135,NaN,NaN
156000,-1923.608882,486.504969,-553.0983092,14365.43011,NaN,NaN,0.531534632,-1.136307981,-2.84383145,2.144166667,NaN,NaN,0.320398939,NaN,NaN
157000,-2001.848527,356.739457,-422.6345158,13371.20488,NaN,NaN,0.526551345,-0.894905647,-0.000250515,1.683851117,NaN,NaN,0.26871404,NaN,NaN
158000,-1952.247543,447.9243295,-379.6630481,13964.84332,NaN,NaN,0.499504966,-1.217972263,-2.224077884,-0.373381001,NaN,NaN,0.293894273,NaN,NaN
159000,-1646.335723,465.6875915,-505.3027682,12128.62523,NaN,NaN,0.477309984,-1.356942464,-0.350219263,0.534741585,NaN,NaN,0.305616885,NaN,NaN
160000,-1793.871655,423.4784341,-365.8001227,11839.72029,NaN,NaN,0.406169722,-0.874955941,-0.382532247,2.102692075,NaN,NaN,0.366025889,NaN,NaN
161000,-1592.660632,429.5317012,-551.7479271,11739.56541,NaN,NaN,0.600875467,-1.075872037,-0.661465329,-0.669461468,NaN,NaN,0.312296601,NaN,NaN
162000,-1642.025458,408.5509509,-436.9726497,11695.42673,NaN,NaN,0.465306406,-1.326876623,-0.336791709,0.908441383,NaN,NaN,0.323995459,NaN,NaN
163000,-1602.323899,325.830866,-220.6396661,11413.69306,NaN,NaN,0.253128071,0.299240457,0.37803534,1.07390398,NaN,NaN,0.380475744,NaN,NaN
